gene_id	gene_symbol	mean_expression	log2_fold_change	t_statistic	pvalue	padj
ENSG00000001319	EZH363	8.3858	0.4487	1.6311	0.12514267760186062	0.9073625849226173
ENSG00000001253	PPP2R29	5.8319	0.4649	1.6449	0.1222458988743527	0.9073625849226173
ENSG00000001314	CACN308	3.942	-0.9912	-1.6888	0.1134046171237621	0.9073625849226173
ENSG00000003776	TLN163	3.1355	0.807	1.6252	0.1264034720101359	0.9102076493439932
ENSG00000003340	SNX362	3.2956	1.1709	1.6247	0.1265216696544451	0.9102076493439932
ENSG00000003588	GNA313	5.7092	-0.7141	-1.6226	0.12697243637884933	0.9117651704547631
ENSG00000001943	BRD431	5.6636	-0.599	-1.6201	0.12749925848152316	0.912709833040448
ENSG00000001947	UBE2591	7.3265	-0.3612	-1.6166	0.12826024611779646	0.912709833040448
ENSG00000001731	CUL657	5.4363	-0.5019	-1.6178	0.12801246124265384	0.912709833040448
ENSG00000000001	DNMT278	4.2628	-0.903	-1.6155	0.12851104535101887	0.912709833040448
ENSG00000002641	UGT333	2.09	1.0253	1.617	0.1281794364776354	0.912709833040448
ENSG00000000112	MYO215	2.8983	0.897	1.6163	0.12834028367168612	0.912709833040448
ENSG00000003363	ANK13	4.9437	-0.6106	-1.6111	0.1294766433258064	0.916223810589161
ENSG00000003906	GABR623	7.3105	-0.7502	-1.6119	0.12929572537271392	0.916223810589161
ENSG00000001928	COPB172	7.0311	0.5729	1.6094	0.12983203940947902	0.9170713201119643
ENSG00000002039	CHRM740	5.8501	0.4113	1.6074	0.13027871988739925	0.9185593800756484
ENSG00000002475	PRKC574	4.7402	-0.7479	-1.6014	0.13161345438345678	0.9205310348467833
ENSG00000000224	HIST1H330	1.9035	-1.1567	-1.6015	0.13159330201024325	0.9205310348467833
ENSG00000001828	CDC563	5.7944	-0.6651	-1.6008	0.13174095231491734	0.9205310348467833
ENSG00000001587	RAB416	3.0287	-0.8492	-1.604	0.13102297111181463	0.9205310348467833
ENSG00000003405	ANAPC529	2.7626	1.0611	1.6014	0.13161129412254766	0.9205310348467833
ENSG00000004194	GABR308	4.6244	0.8839	1.5856	0.13516108484850106	0.9239809251589803
ENSG00000000847	RPS509	6.8038	0.4008	1.5909	0.13394361412908107	0.9239809251589803
ENSG00000002719	DNMT677	1.7653	0.7169	1.5929	0.13350015611687643	0.9239809251589803
ENSG00000000358	ADAM771	2.4341	-0.7135	-1.5817	0.13603316292808215	0.9239809251589803
ENSG00000003331	TET256	9.8916	-0.5013	-1.5906	0.1340111557732557	0.9239809251589803
ENSG00000000388	CCNB720	3.7387	-0.8515	-1.5831	0.1357143505838804	0.9239809251589803
ENSG00000000575	EIF566	7.9681	-0.5344	-1.5828	0.1358006062095471	0.9239809251589803
ENSG00000001673	SUZ746	3.0225	0.6612	1.5824	0.13588600048535115	0.9239809251589803
ENSG00000003767	RHO242	3.9481	-0.8155	-1.5857	0.1351329832076682	0.9239809251589803
ENSG00000001207	HIST1H417	1.8862	0.9371	1.5819	0.13600533138097218	0.9239809251589803
ENSG00000000004	USP755	2.4484	1.0075	1.5882	0.13455692280735054	0.9239809251589803
ENSG00000002184	KDM221	1.9713	1.0849	1.5859	0.13508133324512445	0.9239809251589803
ENSG00000003649	DRD448	4.8791	0.6055	1.5851	0.1352625812573081	0.9239809251589803
ENSG00000003800	RPS297	7.7362	-0.4439	-1.5875	0.13472758823441172	0.9239809251589803
ENSG00000002348	ANGPT2	4.4035	-0.8534	-1.5935	0.1333657240693185	0.9239809251589803
ENSG00000001873	COPB452	2.9484	-1.2322	-1.5965	0.1327009703938866	0.9239809251589803
ENSG00000003100	CUL246	4.9246	0.8232	1.58	0.13641904012729789	0.9249876379363124
ENSG00000000861	PPP2R712	5.0207	0.5287	1.4358	0.1730210475760028	0.9321381833823645
ENSG00000001985	RPL240	4.111	0.5035	1.4631	0.16552546728767786	0.9321381833823645
ENSG00000001915	RPS67	4.8232	-0.6772	-1.4598	0.16641699779442393	0.9321381833823645
ENSG00000001298	COPB877	7.0072	-0.5278	-1.5586	0.1414103699100073	0.9321381833823645
ENSG00000001916	ARID730	4.3891	0.4574	1.4321	0.17406625974631382	0.9321381833823645
ENSG00000000052	GRIN746	3.1749	-0.7787	-1.5255	0.14939185788522621	0.9321381833823645
ENSG00000002690	RAB11FIP512	6.6812	0.5982	1.489	0.1586646069014532	0.9321381833823645
ENSG00000001225	RAB11FIP147	3.7726	0.6822	1.4468	0.16998427724321416	0.9321381833823645
ENSG00000004169	MMP658	6.7397	-0.4637	-1.4569	0.1672171539092826	0.9321381833823645
ENSG00000004004	RNF239	1.6267	0.7709	1.4271	0.17547193638575445	0.9321381833823645
ENSG00000000665	ANK461	6.9538	0.5595	1.495	0.15710640566352274	0.9321381833823645
ENSG00000001293	DDX60	5.7746	0.533	1.4441	0.17073012719354946	0.9321381833823645
ENSG00000003983	RNF288	4.6359	0.7078	1.5259	0.14931063777212047	0.9321381833823645
ENSG00000004040	TCF7L2	5.6134	-0.6852	-1.4522	0.1684967738045787	0.9321381833823645
ENSG00000002724	PPP2R163	5.46	-0.8139	-1.4496	0.16921309276282653	0.9321381833823645
ENSG00000001310	GABR51	3.949	1.1295	1.56	0.14107776599772637	0.9321381833823645
ENSG00000000637	TOMM780	3.9792	0.6862	1.5279	0.148809788900125	0.9321381833823645
ENSG00000000584	RAB11FIP454	7.6345	-0.3602	-1.5512	0.14315463200457013	0.9321381833823645
ENSG00000003341	CYP47	10.8479	-0.3481	-1.4387	0.17221192454255385	0.9321381833823645
ENSG00000001862	TUBB884	5.5994	0.5524	1.4529	0.168307229253097	0.9321381833823645
ENSG00000003310	ABC454	5.7771	0.4896	1.4753	0.162262196115563	0.9321381833823645
ENSG00000001327	HK2	7.1696	-0.4344	-1.5041	0.1547828998224764	0.9321381833823645
ENSG00000001355	EIF404	7.0263	-0.3097	-1.4775	0.161686270299133	0.9321381833823645
ENSG00000001300	UGT682	7.1778	-0.3256	-1.5078	0.1538413873856469	0.9321381833823645
ENSG00000002685	TOMM391	1.5452	-0.7563	-1.4629	0.16558582274149222	0.9321381833823645
ENSG00000002609	OR178	5.504	-0.6669	-1.5248	0.14956814984175146	0.9321381833823645
ENSG00000002458	FBXO805	3.5029	-0.9164	-1.4258	0.17585053007645196	0.9321381833823645
ENSG00000002407	KIF171	5.1282	-1.001	-1.5093	0.1534643704774776	0.9321381833823645
ENSG00000000132	ANAPC709	6.7014	0.3888	1.5198	0.15082131579348493	0.9321381833823645
ENSG00000003972	SKP251	1.2254	0.7214	1.5644	0.14003330042418125	0.9321381833823645
ENSG00000000697	SLC474	3.7198	-0.8422	-1.444	0.1707533166010291	0.9321381833823645
ENSG00000002465	ACTN374	6.7077	-0.4774	-1.4411	0.17155322717198218	0.9321381833823645
ENSG00000003394	CUL603	5.5443	-0.5859	-1.4225	0.17679291776482753	0.9321381833823645
ENSG00000003350	RAB11FIP257	3.7988	-0.9397	-1.4673	0.16441105288652955	0.9321381833823645
ENSG00000001940	BRD551	5.2818	-0.6554	-1.4824	0.16039029477681527	0.9321381833823645
ENSG00000001945	EZH488	1.0645	-0.747	-1.469	0.16394482888173365	0.9321381833823645
ENSG00000003497	DNMT458	2.5302	-0.7451	-1.4497	0.1691696098817011	0.9321381833823645
ENSG00000003372	SMARC313	7.0884	0.3592	1.4742	0.16256555536499842	0.9321381833823645
ENSG00000002418	FBXO389	5.149	-0.9486	-1.4959	0.1568674520680354	0.9321381833823645
ENSG00000004021	MMP2	3.6187	0.6094	1.5673	0.13935366648371653	0.9321381833823645
ENSG00000001110	KRT465	4.0656	0.7113	1.4574	0.1670589369728206	0.9321381833823645
ENSG00000001080	ADRB349	2.4941	-0.9041	-1.5547	0.1423282707524189	0.9321381833823645
ENSG00000003275	TRIM530	5.4349	0.5263	1.5482	0.14388414490986862	0.9321381833823645
ENSG00000003285	TET316	6.6269	-0.4994	-1.5573	0.1417218331064393	0.9321381833823645
ENSG00000003883	RAB240	8.5495	-0.5322	-1.5021	0.15527855798593285	0.9321381833823645
ENSG00000001371	ADAM389	6.5714	0.5152	1.4775	0.1616941534251385	0.9321381833823645
ENSG00000001367	RPS29	4.8337	1.0438	1.4349	0.1732633902070681	0.9321381833823645
ENSG00000001363	GABR482	1.1958	-0.677	-1.5091	0.15351012675000786	0.9321381833823645
ENSG00000000376	DRD23	6.0578	0.5727	1.4239	0.1763683370643142	0.9321381833823645
ENSG00000002023	SIRT110	2.5909	-0.8384	-1.4486	0.16947882946085016	0.9321381833823645
ENSG00000002333	USP560	9.1282	-0.3962	-1.4675	0.16435225448067783	0.9321381833823645
ENSG00000002841	RHO287	2.583	-0.9808	-1.5039	0.15481852917974656	0.9321381833823645
ENSG00000001037	SNX835	5.5164	0.4244	1.4857	0.15953704847818256	0.9321381833823645
ENSG00000003870	RAB686	4.8345	-0.4975	-1.5223	0.15020032321408502	0.9321381833823645
ENSG00000003864	GRIN642	4.3335	0.7477	1.4625	0.1656755826807351	0.9321381833823645
ENSG00000001512	UBE2559	1.9399	-0.6216	-1.4309	0.1743933025332675	0.9321381833823645
ENSG00000000730	GRIN11	7.6662	-0.5334	-1.5418	0.14541101182616797	0.9321381833823645
ENSG00000002768	ABC839	9.9481	-0.3376	-1.4681	0.1641881858057317	0.9321381833823645
ENSG00000002763	TLN599	6.4626	0.3751	1.5618	0.1406601492481545	0.9321381833823645
ENSG00000001465	SUZ308	5.3578	-0.6399	-1.5219	0.15030139318149033	0.9321381833823645
ENSG00000001464	KMT2853	2.5203	0.8783	1.4945	0.15724813681415745	0.9321381833823645
ENSG00000000153	PRKC117	1.9197	-0.9295	-1.4192	0.1777097975513141	0.9321381833823645
ENSG00000000338	HDAC84	4.2825	-0.8438	-1.4423	0.1712123536763328	0.9321381833823645
ENSG00000000328	RPL737	3.3458	-0.7611	-1.4484	0.16953784757297086	0.9321381833823645
ENSG00000001951	KDM453	2.6784	0.6541	1.5165	0.1516478853665629	0.9321381833823645
ENSG00000003179	COL332	2.2872	0.8111	1.4302	0.1745983965062409	0.9321381833823645
ENSG00000001974	SKP579	4.3497	-0.7589	-1.4689	0.16395783857035612	0.9321381833823645
ENSG00000002095	EIF171	4.2993	0.7155	1.563	0.14037176050609607	0.9321381833823645
ENSG00000003645	DHX52	2.4172	0.9968	1.5602	0.14103201598657972	0.9321381833823645
ENSG00000001602	SUZ700	3.1223	0.8351	1.5594	0.14121721587526442	0.9321381833823645
ENSG00000001013	CUL103	7.0464	0.3745	1.5672	0.13939087930052824	0.9321381833823645
ENSG00000001008	MRPL525	3.9788	-0.5999	-1.5236	0.14988184289626627	0.9321381833823645
ENSG00000002900	SLC707	3.3543	1.0959	1.4994	0.15597263389206684	0.9321381833823645
ENSG00000002892	FBXO298	7.6739	0.5314	1.5718	0.1383082512777034	0.9321381833823645
ENSG00000000498	MRPL315	6.9874	-0.3146	-1.4467	0.16999085544258802	0.9321381833823645
ENSG00000003641	SLC686	4.8329	0.5732	1.4694	0.1638461967400024	0.9321381833823645
ENSG00000003715	DRD423	2.8236	1.0042	1.5677	0.13927686451463836	0.9321381833823645
ENSG00000000196	MYO138	3.6686	1.1854	1.5501	0.14341298153433857	0.9321381833823645
ENSG00000002329	TLN792	3.97	1.1537	1.4271	0.17547273964815596	0.9321381833823645
ENSG00000000139	ADAM88	6.4452	-0.7527	-1.4457	0.17026797621549186	0.9321381833823645
ENSG00000001074	DDX661	1.8038	-0.9652	-1.4478	0.16969401370159312	0.9321381833823645
ENSG00000003772	DRD686	8.6465	0.3754	1.4988	0.1561248342195357	0.9321381833823645
ENSG00000001546	LEP	4.0477	-1.1451	-1.5059	0.15431150339538724	0.9321381833823645
ENSG00000001556	ARID150	4.6718	-0.7778	-1.5237	0.14986036559294297	0.9321381833823645
ENSG00000000749	TUBB573	7.8853	-0.3552	-1.4904	0.15830614183272265	0.9321381833823645
ENSG00000000510	PXN766	1.5256	-0.7075	-1.431	0.17435902033659356	0.9321381833823645
ENSG00000001585	EZH255	1.4024	0.8471	1.4883	0.15884977189421023	0.9321381833823645
ENSG00000003820	SNX262	3.4169	-0.6077	-1.4365	0.17284235268762835	0.9321381833823645
ENSG00000000516	RNF540	6.3384	-0.5149	-1.4959	0.1568817302129251	0.9321381833823645
ENSG00000002277	RAB11FIP418	4.3177	-1.3723	-1.4648	0.1650779243084269	0.9321381833823645
ENSG00000002884	MRPS708	4.7557	-0.4437	-1.4934	0.15751913677654814	0.9321381833823645
ENSG00000001002	DRD392	4.7466	-0.8408	-1.549	0.14368725063172885	0.9321381833823645
ENSG00000003759	KIF871	1.8857	0.9436	1.4716	0.16325973455402545	0.9321381833823645
ENSG00000000497	DRD688	5.8367	-0.5323	-1.4529	0.16828917450028202	0.9321381833823645
ENSG00000000496	ADRB177	2.9679	0.7937	1.4784	0.16144876989664364	0.9321381833823645
ENSG00000002861	TRIM402	4.757	-0.5405	-1.5366	0.1466813242454865	0.9321381833823645
ENSG00000003617	SPTB406	2.6363	0.7931	1.5099	0.15329658990806833	0.9321381833823645
ENSG00000000982	HTR513	3.2322	0.8709	1.4553	0.16764513835217376	0.9321381833823645
ENSG00000000467	ABC135	5.7822	-0.4976	-1.5051	0.15452818159887358	0.9321381833823645
ENSG00000002214	TIMM685	9.236	-0.3103	-1.4285	0.17507564336628836	0.9321381833823645
ENSG00000003069	UGT722	5.0586	0.7273	1.4802	0.16096263049246431	0.9321381833823645
ENSG00000003594	SIRT890	6.4666	0.4788	1.4799	0.16104471283294403	0.9321381833823645
ENSG00000000246	RPS736	5.5565	-0.886	-1.464	0.16529551113410995	0.9321381833823645
ENSG00000003597	PPP2R383	5.6485	-0.64	-1.5137	0.15233630575505286	0.9321381833823645
ENSG00000002156	ARID852	7.693	0.3686	1.536	0.14682906550710031	0.9321381833823645
ENSG00000002159	RNF290	7.1405	-0.5356	-1.4731	0.1628367840215927	0.9321381833823645
ENSG00000002128	MMP775	3.7429	0.6198	1.4567	0.1672724463343185	0.9321381833823645
ENSG00000002132	BRD640	9.3543	-0.5995	-1.5323	0.14772349237013702	0.9321381833823645
ENSG00000003026	ANK73	6.6757	-0.62	-1.5093	0.15344455167296672	0.9321381833823645
ENSG00000001692	DNMT494	7.6616	-0.4541	-1.4766	0.16191645933595206	0.9321381833823645
ENSG00000000975	KIF699	5.7298	-0.701	-1.4233	0.1765529765183414	0.9321381833823645
ENSG00000003627	HDAC804	4.2247	0.9011	1.5535	0.14261800607816283	0.9321381833823645
ENSG00000000968	KRT284	1.1957	-0.6146	-1.5355	0.1469406722922454	0.9321381833823645
ENSG00000003692	DUSP495	3.1329	0.7906	1.4851	0.1596723581289616	0.9321381833823645
ENSG00000002171	PXN79	2.252	-0.9176	-1.5216	0.15036102748885566	0.9321381833823645
ENSG00000000450	DDX736	7.5856	-0.4383	-1.4713	0.16332491427906395	0.9321381833823645
ENSG00000002955	DDX142	6.6715	-0.6733	-1.4708	0.16345198919304577	0.9321381833823645
ENSG00000002239	RHO49	5.6878	-0.5612	-1.4782	0.16149212546130778	0.9321381833823645
ENSG00000002262	KRT768	2.6706	1.1531	1.5041	0.1547805681344691	0.9321381833823645
ENSG00000002167	SCN757	1.7352	-0.8637	-1.4422	0.1712506816078916	0.9321381833823645
ENSG00000002280	KIF344	4.5643	0.6873	1.4351	0.17323221533427613	0.9321381833823645
ENSG00000003000	ADAM183	1.7622	-0.6554	-1.5154	0.1519142438608722	0.9321381833823645
ENSG00000001653	PXN83	3.4009	0.8225	1.4198	0.17754704446407515	0.9321381833823645
ENSG00000003019	MYO104	9.6768	-0.361	-1.5012	0.15551600244829525	0.9321381833823645
ENSG00000001026	SERPINE1	1.1073	-0.6622	-1.5331	0.14754543822276386	0.9321381833823645
ENSG00000001808	VPS415	5.4411	-0.5874	-1.5276	0.1488924836975819	0.9321381833823645
ENSG00000000292	SLC639	10.7428	-0.3492	-1.4694	0.16383800998394932	0.9321381833823645
ENSG00000000291	SPTB867	3.6124	0.884	1.5054	0.15445803386565363	0.9321381833823645
ENSG00000001299	HDAC614	2.7133	-0.6735	-1.5234	0.1499197236781686	0.9321381833823645
ENSG00000000011	PPP2R421	0.8617	-0.633	-1.5	0.15583108973135493	0.9321381833823645
ENSG00000004161	TMEM367	3.4088	-0.7569	-1.5305	0.14817569554019294	0.9321381833823645
ENSG00000004130	ANK604	5.1101	0.7378	1.5558	0.14207669739127776	0.9321381833823645
ENSG00000001848	ANAPC759	4.3629	0.6674	1.4395	0.17198511777697834	0.9321381833823645
ENSG00000003071	TLN818	10.1658	-0.5218	-1.452	0.16855438351355356	0.9321381833823645
ENSG00000002203	PPP1R110	8.9416	-0.3204	-1.429	0.17494179468701326	0.9321381833823645
ENSG00000000798	OR84	8.0261	-0.4291	-1.5417	0.1454347012805322	0.9321381833823645
ENSG00000003145	HDAC896	6.9532	0.4526	1.4304	0.17454268494953656	0.9321381833823645
ENSG00000003140	CDC373	4.4914	-0.9522	-1.5603	0.14101085504955985	0.9321381833823645
ENSG00000002176	TLN633	4.6437	-0.886	-1.5346	0.14717463582966617	0.9321381833823645
ENSG00000000424	SUZ621	1.859	0.8866	1.4319	0.17412326050601176	0.9321381833823645
ENSG00000003126	RPS593	2.9595	-0.6543	-1.4515	0.16866801888003669	0.9321381833823645
ENSG00000000390	SUZ403	5.1239	-0.5236	-1.4207	0.17729448568963527	0.9321381833823645
ENSG00000002152	KCN317	2.8613	0.8687	1.5062	0.15423486163887368	0.9321381833823645
ENSG00000000816	GABR324	1.6546	-0.7212	-1.5379	0.14637522892604424	0.9321381833823645
ENSG00000002594	UBE2368	4.1975	-0.4315	-1.5131	0.15249150436836234	0.9321381833823645
ENSG00000002597	ADAM484	2.0663	0.6132	1.4227	0.17671656604607494	0.9321381833823645
ENSG00000004195	KRT652	7.7251	-0.4461	-1.4827	0.16032208317177007	0.9321381833823645
ENSG00000004065	DNMT415	2.5575	-0.8602	-1.5347	0.1471548203837288	0.9321381833823645
ENSG00000000231	CDC83	8.9164	-0.5103	-1.502	0.15530825586271935	0.9321381833823645
ENSG00000001729	PRKC757	5.3884	0.3773	1.446	0.17019023996851168	0.9321381833823645
ENSG00000003633	KCN84	3.1094	0.9048	1.5178	0.15131717075764575	0.9321381833823645
ENSG00000004117	OR791	8.075	-0.4101	-1.4207	0.1772856293775972	0.9321381833823645
ENSG00000002737	SUZ369	3.8463	-0.7331	-1.4223	0.17684812283096288	0.9321381833823645
ENSG00000002743	TMEM887	7.2018	-0.4427	-1.4217	0.1770039729315942	0.9321381833823645
ENSG00000004101	KCN294	3.8676	0.9664	1.5741	0.1377776169738591	0.9321381833823645
ENSG00000002622	SLC430	4.811	0.9181	1.5176	0.15136739702029794	0.9321381833823645
ENSG00000003090	PRKC821	5.6211	0.4762	1.4969	0.15660945166217788	0.9321381833823645
ENSG00000003094	UBE2599	1.3372	-0.8768	-1.4808	0.1608246307343975	0.9321381833823645
ENSG00000001724	SNX727	6.2972	-0.4516	-1.4716	0.1632392520157413	0.9321381833823645
ENSG00000001715	ZNF485	3.297	-0.7966	-1.5459	0.1444213321978145	0.9321381833823645
ENSG00000001922	ACTN734	3.9026	-0.7057	-1.5538	0.14255060688169488	0.9321381833823645
ENSG00000001902	HDAC89	2.169	-0.9963	-1.5562	0.1419680314661949	0.9321381833823645
ENSG00000001169	RAB11FIP654	6.1059	0.591	1.5436	0.14498811475312356	0.9321381833823645
ENSG00000003514	DRD489	2.5388	1.0403	1.4761	0.1620633071169407	0.9321381833823645
ENSG00000002494	SKP282	5.5191	0.5226	1.4909	0.15816642620965737	0.9321381833823645
ENSG00000000604	KDM799	7.5485	0.1968	1.4419	0.17132832038780943	0.9321381833823645
ENSG00000002644	SHH	2.4137	-0.7808	-1.4335	0.17367873645970217	0.9321381833823645
ENSG00000004191	ARID747	1.6827	-0.7746	-1.4595	0.16649055423363798	0.9321381833823645
ENSG00000003230	RAB741	1.5383	-0.8362	-1.4183	0.1779839716492546	0.932319808423821
ENSG00000003292	RPL309	4.34	0.8055	1.4171	0.17832864839985077	0.9325370243365293
ENSG00000003909	HIST1H29	2.4974	-0.8264	-1.4165	0.17850464623091322	0.9325370243365293
ENSG00000002700	MYO326	6.4784	0.5444	1.4155	0.1787867823344159	0.9326200993084571
ENSG00000001661	DHX644	5.9487	-0.4091	-1.4147	0.17899979809440328	0.9326200993084571
ENSG00000001504	DDX250	4.4535	0.7279	1.4109	0.18010913843932236	0.9358942146940489
ENSG00000001707	COL537	3.2468	-0.5543	-1.4113	0.1799781645476961	0.9358942146940489
ENSG00000002153	DNMT102	1.0543	-0.6598	-1.4039	0.18215145942392422	0.9360262852367438
ENSG00000001334	MYO357	7.7758	0.5106	1.4001	0.1832610558454262	0.9360262852367438
ENSG00000002331	DNMT250	1.0985	-0.6114	-1.405	0.18182078450851624	0.9360262852367438
ENSG00000001583	HTR213	4.4263	0.845	1.4013	0.18289407483093084	0.9360262852367438
ENSG00000001086	VPS847	3.3849	-0.4319	-1.404	0.18210164145487712	0.9360262852367438
ENSG00000001615	RPS832	3.7402	-0.4166	-1.4031	0.18237258936829046	0.9360262852367438
ENSG00000001946	CHRM153	3.6994	-0.8963	-1.4004	0.18317795304233128	0.9360262852367438
ENSG00000002435	TRIM441	3.6742	-0.7035	-1.4035	0.18225720770259818	0.9360262852367438
ENSG00000000901	ARF54	2.5067	0.7347	1.4068	0.18128328465987853	0.9360262852367438
ENSG00000000215	TET70	3.6157	-0.8856	-1.4083	0.18086417140357997	0.9360262852367438
ENSG00000002532	CHRM323	7.6609	0.5007	1.401	0.18300001818846065	0.9360262852367438
ENSG00000001901	ABC38	2.7974	-1.0112	-1.4006	0.18310917030318194	0.9360262852367438
ENSG00000002078	MRPL497	2.6869	-0.8579	-1.4057	0.1816213502438628	0.9360262852367438
ENSG00000000638	PRKC307	9.4086	-0.3605	-1.396	0.18446742661442941	0.9393585501788939
ENSG00000000286	KIF757	6.0504	0.6874	1.3966	0.1842780223018366	0.9393585501788939
ENSG00000002931	TLN89	8.4456	-0.3348	-1.3938	0.18512024871202765	0.9393585501788939
ENSG00000003212	DUSP458	4.427	0.6236	1.394	0.18505710963241	0.9393585501788939
ENSG00000003675	CHRM482	2.6647	-0.8478	-1.3948	0.18482748045511754	0.9393585501788939
ENSG00000002915	FBXO875	8.5695	-0.4679	-1.3898	0.18629971469776516	0.9397593931033271
ENSG00000002005	SKP676	1.7522	-0.7156	-1.3895	0.18638718877716948	0.9397593931033271
ENSG00000001332	HTR434	5.1711	-0.6248	-1.3894	0.1864065394336507	0.9397593931033271
ENSG00000003047	VCL235	3.8805	-1.0176	-1.3906	0.1860439736698412	0.9397593931033271
ENSG00000001435	SKP878	1.6023	0.8895	1.3908	0.18598906443744864	0.9397593931033271
ENSG00000000892	UGT881	4.6987	0.6446	1.385	0.1877205511188304	0.9410178860804196
ENSG00000003966	ACTN763	2.4792	-1.1431	-1.382	0.18861771795229823	0.9410178860804196
ENSG00000001616	ADAM715	4.4087	-0.6831	-1.3813	0.1888322119806803	0.9410178860804196
ENSG00000002227	ZNF277	6.7081	-0.4977	-1.3823	0.18853739893058474	0.9410178860804196
ENSG00000003745	ARID641	8.9935	-0.2291	-1.385	0.1877311461130374	0.9410178860804196
ENSG00000002357	TOMM701	4.7637	-0.7557	-1.3813	0.18882860547763552	0.9410178860804196
ENSG00000003964	KCN318	7.1889	0.3829	1.3855	0.1875807881299883	0.9410178860804196
ENSG00000000366	CUL158	4.6791	0.604	1.3814	0.18879655170929716	0.9410178860804196
ENSG00000004143	SIRT106	4.0254	0.7113	1.3833	0.18824616888946827	0.9410178860804196
ENSG00000003187	CDC138	4.3592	0.5531	1.38	0.1892165692891197	0.9417274778430357
ENSG00000000069	COL21	11.623	0.2864	1.3774	0.19001123887773208	0.9444747659158791
ENSG00000004047	DRD268	1.8311	-0.8455	-1.3751	0.19070124389168414	0.9459981924512676
ENSG00000003990	OR485	7.0946	0.3407	1.3748	0.19080384919687696	0.9459981924512676
ENSG00000000902	CACN607	9.0783	-0.4513	-1.3735	0.19117816858995695	0.9466481325090489
ENSG00000002992	GNA144	7.7973	0.412	1.3697	0.19235814598239093	0.9474539615095409
ENSG00000003794	STAT3	5.2737	-0.5988	-1.369	0.19255808929960094	0.9474539615095409
ENSG00000004078	MMP292	4.6048	-0.4875	-1.3694	0.1924469426223374	0.9474539615095409
ENSG00000000446	TLN137	5.4943	-0.8581	-1.3704	0.1921394731056893	0.9474539615095409
ENSG00000001860	BRD323	3.7103	0.6949	1.3698	0.1923292476712777	0.9474539615095409
ENSG00000002228	MAPK413	3.0465	0.9008	1.3644	0.19395849628893091	0.9480516262786676
ENSG00000000161	KIF535	5.4158	-0.7537	-1.3549	0.196920135899905	0.9480516262786676
ENSG00000003844	TUBB508	3.0674	-0.74	-1.3544	0.1970641741159923	0.9480516262786676
ENSG00000001685	VPS340	5.1821	0.4761	1.355	0.19688538419524731	0.9480516262786676
ENSG00000000195	SCN317	3.4686	0.9576	1.355	0.19688555355939372	0.9480516262786676
ENSG00000003048	MRPL627	7.1911	0.4133	1.3573	0.19616352108733232	0.9480516262786676
ENSG00000001278	PXN519	1.3405	-0.7915	-1.3625	0.19456548718176025	0.9480516262786676
ENSG00000001431	DYNC853	3.1089	0.5742	1.3619	0.19472920588826886	0.9480516262786676
ENSG00000000911	COL725	4.9609	-0.7537	-1.3548	0.19695615329242613	0.9480516262786676
ENSG00000004022	EZH804	3.218	-0.617	-1.3664	0.19335555406440497	0.9480516262786676
ENSG00000001409	MYO459	7.3579	-0.4145	-1.3546	0.19700877311775639	0.9480516262786676
ENSG00000003893	ADRB356	6.3027	-0.4287	-1.3596	0.1954600334388387	0.9480516262786676
ENSG00000001337	ADRB697	7.8247	0.4908	1.359	0.19562660987632824	0.9480516262786676
ENSG00000000663	RAB11FIP696	4.3528	0.8379	1.3643	0.19399567787933167	0.9480516262786676
ENSG00000002515	USP600	4.2467	-0.6177	-1.365	0.19378559899070624	0.9480516262786676
ENSG00000002801	DRD526	6.4262	-0.418	-1.3577	0.1960466278887969	0.9480516262786676
ENSG00000003122	FBXO657	4.812	-0.5487	-1.3575	0.196107653398902	0.9480516262786676
ENSG00000002342	MRPL81	8.5104	0.5091	1.3559	0.19658527848227128	0.9480516262786676
ENSG00000001796	ARF410	2.7189	0.7544	1.3442	0.2002677281347257	0.9500359156710514
ENSG00000002489	EIF868	3.5064	-0.6229	-1.3389	0.20193691909265102	0.9500359156710514
ENSG00000001586	ARF65	1.2674	-0.7374	-1.3373	0.20244180062600753	0.9500359156710514
ENSG00000001788	RNF499	2.1844	1.0088	1.3386	0.2020209370259275	0.9500359156710514
ENSG00000001166	MMP759	3.3289	0.7694	1.3484	0.1989514285368574	0.9500359156710514
ENSG00000004024	H2AF231	3.0896	0.8751	1.3437	0.20043389157000732	0.9500359156710514
ENSG00000003362	GABR224	6.5899	0.6659	1.343	0.2006340585865618	0.9500359156710514
ENSG00000002687	SCN584	6.5608	0.6269	1.343	0.20064216815859762	0.9500359156710514
ENSG00000001124	KIF619	2.0308	-0.7097	-1.3396	0.20173023753833713	0.9500359156710514
ENSG00000000045	DNMT442	3.9534	-0.5096	-1.3451	0.19998131440323438	0.9500359156710514
ENSG00000003380	ACTN699	6.6097	-0.5775	-1.3416	0.20107710344727564	0.9500359156710514
ENSG00000001955	RHO578	4.7373	0.7376	1.337	0.20254506909689982	0.9500359156710514
ENSG00000002952	PPP2R649	4.0388	0.9282	1.3368	0.20260272610662194	0.9500359156710514
ENSG00000003102	HTR542	5.9191	0.2774	1.3429	0.20065802508117514	0.9500359156710514
ENSG00000003110	GABR193	1.0259	0.5491	1.339	0.20190235036036103	0.9500359156710514
ENSG00000003265	MMP784	1.804	-0.9245	-1.342	0.20094311761589534	0.9500359156710514
